"date","type","home.team","away.team","home.score","away.score","home.line","home.bet","total","total.bet","season"
2010-10-17,"Week 6","NYG","DET",28,20,-10,"L",45.5,"O",2010
2010-10-17,"Week 6","PHI","ATL",31,17,-1,"W",43,"O",2010
2010-10-17,"Week 6","WAS","IND",24,27,3,"P",44.5,"O",2010
2010-10-17,"Week 6","CHI","SEA",20,23,-6,"L",37.5,"O",2010
2010-10-17,"Week 6","GB","MIA",20,23,-3,"L",44,"U",2010
2010-10-17,"Week 6","MIN","DAL",24,21,-1,"W",43.5,"O",2010
2010-10-17,"Week 6","TB","NO",6,31,5.5,"L",43.5,"U",2010
2010-10-17,"Week 6","LAR","LAC",20,17,9.5,"W",44.5,"U",2010
2010-10-17,"Week 6","SF","OAK",17,9,-9,"L",40.5,"U",2010
2010-10-18,"Week 6","JAX","TEN",3,30,3,"L",43.5,"U",2010
2010-10-24,"Week 7","MIA","PIT",22,23,3,"W",40.5,"O",2010
2010-10-24,"Week 7","BAL","BUF",37,34,-12,"L",39.5,"O",2010
2010-10-24,"Week 7","TEN","PHI",37,19,-3,"W",41,"O",2010
2010-10-24,"Week 7","DEN","OAK",14,59,-7,"L",43,"O",2010
2010-10-24,"Week 7","KC","JAX",42,20,-9,"W",38.5,"O",2010
2010-10-24,"Week 7","LAC","NE",20,23,-2.5,"L",48.5,"U",2010
2010-10-24,"Week 7","CHI","WAS",14,17,-3,"L",40,"U",2010
2010-10-24,"Week 7","GB","MIN",28,24,-2.5,"W",43.5,"O",2010
2010-10-24,"Week 7","ATL","CIN",39,32,-3.5,"W",43,"O",2010
2010-10-24,"Week 7","CAR","SF",23,20,1,"W",36.5,"O",2010
2010-10-24,"Week 7","NO","CLE",17,30,-12,"L",44,"O",2010
2010-10-24,"Week 7","TB","LAR",18,17,-3,"L",39.5,"U",2010
2010-10-24,"Week 7","SEA","ARZ",22,10,-6.5,"W",40.5,"U",2010
2010-10-25,"Week 7","DAL","NYG",35,41,-3.5,"L",45,"O",2010
2010-10-31,"Week 8","NE","MIN",28,18,-5,"W",44.5,"O",2010
2010-10-31,"Week 8","NYJ","GB",0,9,-6.5,"L",41.5,"U",2010
2010-10-31,"Week 8","CIN","MIA",14,22,1,"L",44,"U",2010
2010-10-31,"Week 8","KC","BUF",13,10,-7,"L",45.5,"U",2010
2010-10-31,"Week 8","LAC","TEN",33,25,-6,"W",45,"O",2010
2010-10-31,"Week 8","OAK","SEA",33,3,-1.5,"W",39.5,"U",2010
2010-10-31,"Week 8","DAL","JAX",17,35,-6.5,"L",44,"O",2010
2010-10-31,"Week 8","DET","WAS",37,25,-2.5,"W",45.5,"O",2010
2010-10-31,"Week 8","NO","PIT",20,10,-1.5,"W",45,"U",2010
2010-10-31,"Week 8","ARZ","TB",35,38,-3,"L",38,"O",2010
2010-10-31,"Week 8","LAR","CAR",20,10,-2.5,"W",37,"U",2010
2010-10-31,"Week 8","SF","DEN",24,16,-2,"W",41,"U",2010
2010-11-01,"Week 8","IND","HOU",30,17,-5.5,"W",50.5,"U",2010
2010-11-07,"Week 9","BUF","CHI",19,22,3,"P",41.5,"U",2010
2010-11-07,"Week 9","BAL","MIA",26,10,-5,"W",40.5,"U",2010
2010-11-07,"Week 9","CLE","NE",34,14,4,"W",44,"O",2010
2010-11-07,"Week 9","HOU","LAC",23,29,3,"L",50,"O",2010
2010-11-07,"Week 9","OAK","KC",23,20,1,"W",41,"O",2010
2010-11-07,"Week 9","PHI","IND",26,24,-3.5,"L",46.5,"O",2010
2010-11-07,"Week 9","DET","NYJ",20,23,5.5,"W",42.5,"O",2010
2010-11-07,"Week 9","GB","DAL",45,7,-7,"W",46,"O",2010
2010-11-07,"Week 9","MIN","ARZ",27,24,-7,"L",42.5,"O",2010
2010-11-07,"Week 9","ATL","TB",27,21,-10,"L",44.5,"O",2010
2010-11-07,"Week 9","CAR","NO",3,34,5.5,"L",40,"U",2010
2010-11-07,"Week 9","SEA","NYG",7,41,7,"L",40.5,"O",2010
2010-11-08,"Week 9","CIN","PIT",21,27,5,"L",41.5,"O",2010
2010-11-11,"Week 10","ATL","BAL",26,21,-1,"W",43.5,"O",2010
2010-11-14,"Week 10","BUF","DET",14,12,-1.5,"W",45,"U",2010
2010-11-14,"Week 10","MIA","TEN",29,17,-1,"W",43,"O",2010
2010-11-14,"Week 10","CLE","NYJ",20,26,3.5,"L",37,"O",2010
2010-11-14,"Week 10","PIT","NE",26,39,-4.5,"L",44.5,"O",2010
2010-11-14,"Week 10","IND","CIN",23,17,-6.5,"L",47,"U",2010
2010-11-14,"Week 10","JAX","HOU",31,24,-1,"W",48,"O",2010
2010-11-14,"Week 10","DEN","KC",49,29,1,"W",44,"O",2010
2010-11-14,"Week 10","NYG","DAL",20,33,-11.5,"L",46,"O",2010
2010-11-14,"Week 10","CHI","MIN",27,13,-1,"W",41,"U",2010
2010-11-14,"Week 10","TB","CAR",31,16,-7,"W",36.5,"O",2010
2010-11-14,"Week 10","ARZ","SEA",18,36,-3.5,"L",41,"O",2010
2010-11-14,"Week 10","SF","LAR",23,20,-4.5,"L",38.5,"O",2010
2010-11-15,"Week 10","WAS","PHI",28,59,3.5,"L",43.5,"O",2010
2010-11-18,"Week 11","MIA","CHI",0,16,-2.5,"L",40,"U",2010
2010-11-21,"Week 11","NE","IND",31,28,-4,"L",49.5,"O",2010
2010-11-21,"Week 11","NYJ","HOU",30,27,-6.5,"L",46,"O",2010
2010-11-21,"Week 11","CIN","BUF",31,49,-4,"L",41,"O",2010
2010-11-21,"Week 11","PIT","OAK",35,3,-9,"W",41,"U",2010
2010-11-21,"Week 11","JAX","CLE",24,20,-2.5,"W",43,"O",2010
2010-11-21,"Week 11","TEN","WAS",16,19,-7,"L",44,"U",2010
2010-11-21,"Week 11","KC","ARZ",31,13,-9,"W",45,"U",2010
2010-11-21,"Week 11","DAL","DET",35,19,-5,"W",47.5,"O",2010
2010-11-21,"Week 11","PHI","NYG",27,17,-3.5,"W",47.5,"U",2010
2010-11-21,"Week 11","MIN","GB",3,31,3,"L",45,"U",2010
2010-11-21,"Week 11","CAR","BAL",13,37,13,"L",37,"O",2010
2010-11-21,"Week 11","NO","SEA",34,19,-11,"W",44.5,"O",2010
2010-11-21,"Week 11","LAR","ATL",17,34,3.5,"L",43,"O",2010
2010-11-21,"Week 11","SF","TB",0,21,-3.5,"L",41,"U",2010
2010-11-22,"Week 11","LAC","DEN",35,14,-9,"W",50,"U",2010
2010-11-25,"Week 12","NYJ","CIN",26,10,-10,"W",43,"U",2010
2010-11-25,"Week 12","DAL","NO",27,30,4.5,"W",48,"O",2010
2010-11-25,"Week 12","DET","NE",24,45,6,"L",50.5,"O",2010
2010-11-28,"Week 12","BUF","PIT",16,19,6.5,"W",43.5,"U",2010
2010-11-28,"Week 12","BAL","TB",17,10,-7.5,"L",41,"U",2010
2010-11-28,"Week 12","CLE","CAR",24,23,-9,"L",37.5,"O",2010
2010-11-28,"Week 12","HOU","TEN",20,0,-5,"W",46.5,"U",2010
2010-11-28,"Week 12","IND","LAC",14,36,-2,"L",50,"P",2010
2010-11-28,"Week 12","DEN","LAR",33,36,-3,"L",46.5,"O",2010
2010-11-28,"Week 12","OAK","MIA",17,33,-3,"L",38,"O",2010
2010-11-28,"Week 12","NYG","JAX",24,20,-8,"L",43.5,"O",2010
2010-11-28,"Week 12","WAS","MIN",13,17,1,"L",43.5,"U",2010
2010-11-28,"Week 12","CHI","PHI",31,26,3,"W",41.5,"O",2010
2010-11-28,"Week 12","ATL","GB",20,17,-2.5,"W",47.5,"U",2010
2010-11-28,"Week 12","SEA","KC",24,42,1,"L",45,"O",2010
2010-11-29,"Week 12","ARZ","SF",6,27,1,"L",41.5,"U",2010
2010-12-02,"Week 13","PHI","HOU",34,24,-8.5,"W",51,"O",2010
2010-12-05,"Week 13","MIA","CLE",10,13,-5.5,"L",43.5,"U",2010
2010-12-05,"Week 13","BAL","PIT",10,13,-3,"L",38,"U",2010
2010-12-05,"Week 13","CIN","NO",30,34,6.5,"W",45,"O",2010
2010-12-05,"Week 13","IND","DAL",35,38,-5.5,"L",47.5,"O",2010
2010-12-05,"Week 13","TEN","JAX",6,17,-3,"L",43.5,"U",2010
2010-12-05,"Week 13","KC","DEN",10,6,-9,"L",48,"U",2010
2010-12-05,"Week 13","LAC","OAK",13,28,-12.5,"L",44.5,"U",2010
2010-12-05,"Week 13","NYG","WAS",31,7,-7,"W",43,"U",2010
2010-12-05,"Week 13","DET","CHI",20,24,5,"W",43.5,"O",2010
2010-12-05,"Week 13","GB","SF",34,16,-9,"W",41,"O",2010
2010-12-05,"Week 13","MIN","BUF",38,14,-5,"W",44,"O",2010
2010-12-05,"Week 13","TB","ATL",24,28,3,"L",43.5,"O",2010
2010-12-05,"Week 13","ARZ","LAR",6,19,3,"L",43.5,"U",2010
2010-12-05,"Week 13","SEA","CAR",31,14,-4.5,"W",40,"O",2010
2010-12-06,"Week 13","NE","NYJ",45,3,-4,"W",44.5,"O",2010
2010-12-09,"Week 14","TEN","IND",28,30,3,"W",44,"O",2010
2010-12-12,"Week 14","BUF","CLE",13,6,-1,"W",39.5,"U",2010
2010-12-12,"Week 14","NYJ","MIA",6,10,-5,"L",37.5,"U",2010
2010-12-12,"Week 14","PIT","CIN",23,7,-9,"W",39.5,"U",2010
2010-12-12,"Week 14","JAX","OAK",38,31,-3.5,"W",41,"O",2010
2010-12-12,"Week 14","LAC","KC",31,0,-10,"W",45.5,"U",2010
2010-12-12,"Week 14","DAL","PHI",27,30,3.5,"W",50.5,"O",2010
2010-12-12,"Week 14","WAS","TB",16,17,1,"P",41,"U",2010
2010-12-12,"Week 14","CHI","NE",7,36,3,"L",37.5,"O",2010
2010-12-12,"Week 14","DET","GB",7,3,7,"W",45.5,"U",2010
2010-12-12,"Week 14","CAR","ATL",10,31,7,"L",41,"P",2010
2010-12-12,"Week 14","NO","LAR",31,13,-9.5,"W",47,"U",2010
2010-12-12,"Week 14","ARZ","DEN",43,13,4,"W",44.5,"O",2010
2010-12-12,"Week 14","SF","SEA",40,21,-4.5,"W",42.5,"O",2010
2010-12-13,"Week 14","HOU","BAL",28,34,3,"L",47,"O",2010
2010-12-13,"Week 14","MIN","NYG",3,21,4.5,"L",43.5,"U",2010
2010-12-16,"Week 15","LAC","SF",34,7,-10,"W",44.5,"U",2010
2010-12-19,"Week 15","MIA","BUF",14,17,-5.5,"L",40,"U",2010
2010-12-19,"Week 15","NE","GB",31,27,-14,"L",43.5,"O",2010
2010-12-19,"Week 15","BAL","NO",30,24,-1,"W",44.5,"O",2010
2010-12-19,"Week 15","CIN","CLE",19,17,-1,"W",41,"U",2010
2010-12-19,"Week 15","PIT","NYJ",17,22,-3.5,"L",36,"O",2010
2010-12-19,"Week 15","IND","JAX",34,24,-4,"W",48,"O",2010
2010-12-19,"Week 15","TEN","HOU",31,17,-2,"W",47.5,"O",2010
2010-12-19,"Week 15","OAK","DEN",39,23,-9.5,"W",41.5,"O",2010
2010-12-19,"Week 15","DAL","WAS",33,30,-9.5,"L",43.5,"O",2010
2010-12-19,"Week 15","NYG","PHI",31,38,-3,"L",46.5,"O",2010
2010-12-19,"Week 15","CAR","ARZ",19,12,-2.5,"W",37.5,"U",2010
2010-12-19,"Week 15","TB","DET",20,23,-3.5,"L",43,"P",2010
2010-12-19,"Week 15","LAR","KC",13,27,-3,"L",42.5,"U",2010
2010-12-19,"Week 15","SEA","ATL",18,34,5.5,"L",46,"O",2010
2010-12-20,"Week 15","MIN","CHI",14,40,5.5,"L",34,"O",2010
2010-12-23,"Week 16","PIT","CAR",27,3,-14,"W",37.5,"U",2010
2010-12-25,"Week 16","ARZ","DAL",27,26,7,"W",45,"O",2010
2010-12-26,"Week 16","BUF","NE",3,34,9,"L",46.5,"U",2010
2010-12-26,"Week 16","MIA","DET",27,34,-3.5,"L",41,"O",2010
2010-12-26,"Week 16","CIN","LAC",34,20,9,"W",43.5,"O",2010
2010-12-26,"Week 16","CLE","BAL",10,20,3.5,"L",39.5,"U",2010
2010-12-26,"Week 16","JAX","WAS",17,20,-7,"L",45.5,"U",2010
2010-12-26,"Week 16","DEN","HOU",24,23,2,"W",49.5,"U",2010
2010-12-26,"Week 16","KC","TEN",34,14,-4,"W",42.5,"O",2010
2010-12-26,"Week 16","OAK","IND",26,31,1,"L",46,"O",2010
2010-12-26,"Week 16","CHI","NYJ",38,34,-1.5,"W",36,"O",2010
2010-12-26,"Week 16","GB","NYG",45,17,-3,"W",43,"O",2010
2010-12-26,"Week 16","TB","SEA",38,15,-5,"W",43.5,"O",2010
2010-12-26,"Week 16","LAR","SF",25,17,-2,"W",40,"O",2010
2010-12-27,"Week 16","ATL","NO",14,17,-2,"L",50,"U",2010
2010-12-28,"Week 16","PHI","MIN",14,24,-14,"L",44,"U",2010
2011-01-02,"Week 17","NE","MIA",38,7,-4,"W",44,"O",2010
2011-01-02,"Week 17","NYJ","BUF",38,7,-1,"W",39.5,"O",2010
2011-01-02,"Week 17","BAL","CIN",13,7,-9.5,"L",43,"U",2010
2011-01-02,"Week 17","CLE","PIT",9,41,6.5,"L",38,"O",2010
2011-01-02,"Week 17","HOU","JAX",34,17,-4.5,"W",47.5,"O",2010
2011-01-02,"Week 17","IND","TEN",23,20,-9,"L",47.5,"U",2010
2011-01-02,"Week 17","DEN","LAC",28,33,5,"P",47.5,"O",2010
2011-01-02,"Week 17","KC","OAK",10,31,-4.5,"L",43,"U",2010
2011-01-02,"Week 17","PHI","DAL",13,14,-3,"L",43,"U",2010
2011-01-02,"Week 17","WAS","NYG",14,17,4.5,"W",44.5,"U",2010
2011-01-02,"Week 17","DET","MIN",20,13,-3.5,"W",43.5,"U",2010
2011-01-02,"Week 17","GB","CHI",10,3,-11,"L",43.5,"U",2010
2011-01-02,"Week 17","ATL","CAR",31,10,-14,"W",41,"P",2010
2011-01-02,"Week 17","NO","TB",13,23,-7,"L",46.5,"U",2010
2011-01-02,"Week 17","SF","ARZ",38,7,-6,"W",39.5,"O",2010
2011-01-02,"Week 17","SEA","LAR",16,6,3,"W",42.5,"U",2010
2011-01-08,"Wildcard","IND","NYJ",16,17,-1,"L",44,"U",2010
2011-01-08,"Wildcard","SEA","NO",41,36,9.5,"W",45.5,"O",2010
2011-01-09,"Wildcard","KC","BAL",7,30,3,"L",41,"U",2010
2011-01-09,"Wildcard","PHI","GB",16,21,-1,"L",46.5,"U",2010
2011-01-15,"Divisional","PIT","BAL",31,24,-3.5,"W",37.5,"O",2010
2011-01-15,"Divisional","ATL","GB",21,48,-1,"L",43.5,"O",2010
2011-01-16,"Divisional","NE","NYJ",21,28,-9.5,"L",45,"O",2010
2011-01-16,"Divisional","CHI","SEA",35,24,-10,"W",42.5,"O",2010
2011-01-23,"Conference","PIT","NYJ",24,19,-4,"W",38,"O",2010
2011-01-23,"Conference","CHI","GB",14,21,3.5,"L",42,"U",2010
2011-02-06,"Super Bowl","GB","PIT",31,25,-3,"W",44.5,"O",2010
2011-09-08,"Week 1","GB","NO",42,34,-4.5,"W",47.5,"O",2011
2011-09-11,"Week 1","NYJ","DAL",27,24,-6.5,"L",40.5,"O",2011
2011-09-11,"Week 1","BAL","PIT",35,7,-1,"W",36,"O",2011
2011-09-11,"Week 1","CLE","CIN",17,27,-6.5,"L",34.5,"O",2011
2011-09-11,"Week 1","HOU","IND",34,7,-9,"W",44,"U",2011
2011-09-11,"Week 1","JAX","TEN",16,14,1,"W",38,"U",2011
2011-09-11,"Week 1","KC","BUF",7,41,-3.5,"L",38.5,"O",2011
2011-09-11,"Week 1","LAC","MIN",24,17,-9,"L",41.5,"U",2011
2011-09-11,"Week 1","WAS","NYG",28,14,2.5,"W",39.5,"O",2011
2011-09-11,"Week 1","CHI","ATL",30,12,1,"W",40.5,"O",2011
2011-09-11,"Week 1","TB","DET",20,27,-1,"L",42.5,"O",2011
2011-09-11,"Week 1","ARZ","CAR",28,21,-6.5,"W",37.5,"O",2011
2011-09-11,"Week 1","LAR","PHI",13,31,4,"L",43.5,"O",2011
2011-09-11,"Week 1","SF","SEA",33,17,-6,"W",38,"O",2011
2011-09-12,"Week 1","MIA","NE",24,38,7,"L",46.5,"O",2011
2011-09-12,"Week 1","DEN","OAK",20,23,-3,"L",42.5,"O",2011
2011-09-18,"Week 2","BUF","OAK",38,35,-3.5,"L",40.5,"O",2011
2011-09-18,"Week 2","MIA","HOU",13,23,3,"L",46.5,"U",2011
2011-09-18,"Week 2","NE","LAC",35,21,-6.5,"W",53.5,"O",2011
2011-09-18,"Week 2","NYJ","JAX",32,3,-9,"W",38,"U",2011
2011-09-18,"Week 2","PIT","SEA",24,0,-13.5,"W",39.5,"U",2011
2011-09-18,"Week 2","IND","CLE",19,27,1,"L",39.5,"O",2011
2011-09-18,"Week 2","TEN","BAL",26,13,5.5,"W",38.5,"O",2011
2011-09-18,"Week 2","DEN","CIN",24,22,-3.5,"L",40.5,"O",2011
2011-09-18,"Week 2","WAS","ARZ",22,21,-4.5,"L",44.5,"U",2011
2011-09-18,"Week 2","DET","KC",48,3,-9,"W",45,"O",2011
2011-09-18,"Week 2","MIN","TB",20,24,-1,"L",41,"O",2011
2011-09-18,"Week 2","ATL","PHI",35,31,2.5,"W",48.5,"O",2011
2011-09-18,"Week 2","CAR","GB",23,30,10.5,"W",45,"O",2011
2011-09-18,"Week 2","NO","CHI",30,13,-4.5,"W",46.5,"U",2011
2011-09-18,"Week 2","SF","DAL",24,27,3,"P",41,"O",2011
2011-09-19,"Week 2","NYG","LAR",28,16,-7,"W",44,"P",2011
2011-09-25,"Week 3","BUF","NE",34,31,7,"W",53.5,"O",2011
2011-09-25,"Week 3","CIN","SF",8,13,-1.5,"L",40,"U",2011
2011-09-25,"Week 3","CLE","MIA",17,16,-1,"P",41.5,"U",2011
2011-09-25,"Week 3","IND","PIT",20,23,10.5,"W",39.5,"O",2011
2011-09-25,"Week 3","TEN","DEN",17,14,-7,"L",42.5,"U",2011
2011-09-25,"Week 3","LAC","KC",20,17,-14.5,"L",44.5,"U",2011
2011-09-25,"Week 3","OAK","NYJ",34,24,3,"W",41,"O",2011
2011-09-25,"Week 3","PHI","NYG",16,29,-9,"L",48,"U",2011
2011-09-25,"Week 3","CHI","GB",17,27,4,"L",45.5,"U",2011
2011-09-25,"Week 3","MIN","DET",23,26,3,"P",44.5,"O",2011
2011-09-25,"Week 3","CAR","JAX",16,10,-3.5,"W",42.5,"U",2011
2011-09-25,"Week 3","NO","HOU",40,33,-3.5,"W",51.5,"O",2011
2011-09-25,"Week 3","TB","ATL",16,13,-1,"W",46,"U",2011
2011-09-25,"Week 3","LAR","BAL",7,37,4.5,"L",42.5,"O",2011
2011-09-25,"Week 3","SEA","ARZ",13,10,3.5,"W",43,"U",2011
2011-09-26,"Week 3","DAL","WAS",18,16,-3.5,"L",44,"U",2011
2011-10-02,"Week 4","BAL","NYJ",34,17,-5,"W",43,"O",2011
2011-10-02,"Week 4","CIN","BUF",23,20,3,"W",42.5,"O",2011
2011-10-02,"Week 4","CLE","TEN",13,31,-1,"L",37.5,"O",2011
2011-10-02,"Week 4","HOU","PIT",17,10,-4,"W",46,"U",2011
2011-10-02,"Week 4","JAX","NO",10,23,9,"L",45,"U",2011
2011-10-02,"Week 4","KC","MIN",22,17,3,"W",40,"U",2011
2011-10-02,"Week 4","LAC","MIA",26,16,-6.5,"W",45,"U",2011
2011-10-02,"Week 4","OAK","NE",19,31,6,"L",55,"U",2011
2011-10-02,"Week 4","DAL","DET",30,34,-2.5,"L",46,"O",2011
2011-10-02,"Week 4","PHI","SF",23,24,-9.5,"L",43.5,"O",2011
2011-10-02,"Week 4","CHI","CAR",34,29,-7,"L",41.5,"O",2011
2011-10-02,"Week 4","GB","DEN",49,23,-12,"W",46.5,"O",2011
2011-10-02,"Week 4","ARZ","NYG",27,31,1,"L",45,"O",2011
2011-10-02,"Week 4","LAR","WAS",10,17,3,"L",44,"U",2011
2011-10-02,"Week 4","SEA","ATL",28,30,6,"W",39.5,"O",2011
2011-10-03,"Week 4","TB","IND",24,17,-10,"L",40,"O",2011
2011-10-09,"Week 5","BUF","PHI",31,24,3,"W",52.5,"O",2011
2011-10-09,"Week 5","NE","NYJ",30,21,-7.5,"W",50.5,"O",2011
2011-10-09,"Week 5","PIT","TEN",38,17,-3,"W",40,"O",2011
2011-10-09,"Week 5","HOU","OAK",20,25,-4.5,"L",48.5,"U",2011
2011-10-09,"Week 5","IND","KC",24,28,-1,"L",37.5,"O",2011
2011-10-09,"Week 5","JAX","CIN",20,30,1,"L",37,"O",2011
2011-10-09,"Week 5","DEN","LAC",24,29,3.5,"L",47,"O",2011
2011-10-09,"Week 5","NYG","SEA",25,36,-10,"L",43.5,"O",2011
2011-10-09,"Week 5","MIN","ARZ",34,10,-3.5,"W",44.5,"U",2011
2011-10-09,"Week 5","ATL","GB",14,25,6,"L",53.5,"U",2011
2011-10-09,"Week 5","CAR","NO",27,30,6.5,"W",51,"O",2011
2011-10-09,"Week 5","SF","TB",48,3,-2.5,"W",41,"O",2011
2011-10-10,"Week 5","DET","CHI",24,13,-6.5,"W",47,"U",2011
2011-10-16,"Week 6","NE","DAL",20,16,-6.5,"L",54.5,"U",2011
2011-10-16,"Week 6","BAL","HOU",29,14,-7,"W",43.5,"U",2011
2011-10-16,"Week 6","CIN","IND",27,17,-5,"W",40,"O",2011
2011-10-16,"Week 6","PIT","JAX",17,13,-12.5,"L",40,"U",2011
2011-10-16,"Week 6","OAK","CLE",24,17,-6.5,"W",44.5,"U",2011
2011-10-16,"Week 6","NYG","BUF",27,24,-3,"P",49,"O",2011
2011-10-16,"Week 6","WAS","PHI",13,20,3,"L",46.5,"U",2011
2011-10-16,"Week 6","CHI","MIN",39,10,-1,"W",41.5,"O",2011
2011-10-16,"Week 6","DET","SF",19,25,-5.5,"L",45,"U",2011
2011-10-16,"Week 6","GB","LAR",24,3,-14,"W",47,"U",2011
2011-10-16,"Week 6","ATL","CAR",31,17,-3.5,"W",49,"U",2011
2011-10-16,"Week 6","TB","NO",26,20,6,"W",49.5,"U",2011
2011-10-17,"Week 6","NYJ","MIA",24,6,-7,"W",41.5,"U",2011
2011-10-23,"Week 7","MIA","DEN",15,18,1,"L",41.5,"U",2011
2011-10-23,"Week 7","NYJ","LAC",27,21,1,"W",43,"O",2011
2011-10-23,"Week 7","CLE","SEA",6,3,-3,"P",41,"U",2011
2011-10-23,"Week 7","TEN","HOU",7,41,-3,"L",44,"O",2011
2011-10-23,"Week 7","OAK","KC",0,28,-3.5,"L",41.5,"U",2011
2011-10-23,"Week 7","DAL","LAR",34,7,-14,"W",43,"U",2011
2011-10-23,"Week 7","DET","ATL",16,23,-4.5,"L",47,"U",2011
2011-10-23,"Week 7","MIN","GB",27,33,10,"W",47,"O",2011
2011-10-23,"Week 7","CAR","WAS",33,20,-1.5,"W",44.5,"O",2011
2011-10-23,"Week 7","NO","IND",62,7,-13.5,"W",49,"O",2011
2011-10-23,"Week 7","TB","CHI",18,24,1.5,"L",44,"U",2011
2011-10-23,"Week 7","ARZ","PIT",20,32,4,"L",46,"O",2011
2011-10-24,"Week 7","JAX","BAL",12,7,10,"W",38.5,"U",2011
2011-10-30,"Week 8","BUF","WAS",23,0,-4,"W",46.5,"U",2011
2011-10-30,"Week 8","BAL","ARZ",30,27,-12,"L",43,"O",2011
2011-10-30,"Week 8","PIT","NE",25,17,3,"W",52,"U",2011
2011-10-30,"Week 8","HOU","JAX",24,14,-10,"P",41,"U",2011
2011-10-30,"Week 8","TEN","IND",27,10,-9,"W",43.5,"U",2011
2011-10-30,"Week 8","DEN","DET",10,45,3,"L",43.5,"O",2011
2011-10-30,"Week 8","NYG","MIA",20,17,-9.5,"L",43.5,"U",2011
2011-10-30,"Week 8","PHI","DAL",34,7,-3,"W",49,"U",2011
2011-10-30,"Week 8","CAR","MIN",21,24,-3,"L",47,"U",2011
2011-10-30,"Week 8","LAR","NO",31,21,13.5,"W",48.5,"O",2011
2011-10-30,"Week 8","SF","CLE",20,10,-9,"W",38.5,"U",2011
2011-10-30,"Week 8","SEA","CIN",12,34,1,"L",37.5,"O",2011
2011-10-31,"Week 8","KC","LAC",23,20,3,"W",44.5,"U",2011
2011-11-06,"Week 9","BUF","NYJ",11,27,-2.5,"L",45,"U",2011
2011-11-06,"Week 9","NE","NYG",20,24,-9,"L",51,"U",2011
2011-11-06,"Week 9","PIT","BAL",20,23,-3.5,"L",41.5,"O",2011
2011-11-06,"Week 9","HOU","CLE",30,12,-10.5,"W",41,"O",2011
2011-11-06,"Week 9","IND","ATL",7,31,6.5,"L",45,"U",2011
2011-11-06,"Week 9","TEN","CIN",17,24,-1.5,"L",41.5,"U",2011
2011-11-06,"Week 9","KC","MIA",3,31,-4,"L",40.5,"U",2011
2011-11-06,"Week 9","LAC","GB",38,45,5.5,"L",50.5,"O",2011
2011-11-06,"Week 9","OAK","DEN",24,38,-7,"L",41.5,"O",2011
2011-11-06,"Week 9","DAL","SEA",23,13,-11,"L",45,"U",2011
2011-11-06,"Week 9","WAS","SF",11,19,4,"L",37.5,"U",2011
2011-11-06,"Week 9","NO","TB",27,16,-9,"W",50,"U",2011
2011-11-06,"Week 9","ARZ","LAR",19,13,-2.5,"W",41,"U",2011
2011-11-07,"Week 9","PHI","CHI",24,30,-9,"L",47.5,"O",2011
2011-11-10,"Week 10","LAC","OAK",17,24,-7,"L",47.5,"U",2011
2011-11-13,"Week 10","MIA","WAS",20,9,-4,"W",38.5,"U",2011
2011-11-13,"Week 10","NYJ","NE",16,37,-2.5,"L",47.5,"O",2011
2011-11-13,"Week 10","CIN","PIT",17,24,3.5,"L",40.5,"O",2011
2011-11-13,"Week 10","CLE","LAR",12,13,-2.5,"L",36.5,"U",2011
2011-11-13,"Week 10","IND","JAX",3,17,3,"L",37.5,"U",2011
2011-11-13,"Week 10","KC","DEN",10,17,-3,"L",42.5,"U",2011
2011-11-13,"Week 10","DAL","BUF",44,7,-4.5,"W",48.5,"O",2011
2011-11-13,"Week 10","PHI","ARZ",17,21,-13.5,"L",47,"U",2011
2011-11-13,"Week 10","CHI","DET",37,13,-2.5,"W",42.5,"O",2011
2011-11-13,"Week 10","ATL","NO",23,26,-1,"L",49.5,"U",2011
2011-11-13,"Week 10","CAR","TEN",3,30,-3.5,"L",47.5,"U",2011
2011-11-13,"Week 10","TB","HOU",9,37,3.5,"L",45.5,"O",2011
2011-11-13,"Week 10","SF","NYG",27,20,-4,"W",42.5,"O",2011
2011-11-13,"Week 10","SEA","BAL",22,17,7,"W",38.5,"O",2011
2011-11-14,"Week 10","GB","MIN",45,7,-13,"W",49.5,"O",2011
2011-11-17,"Week 11","DEN","NYJ",17,13,6,"W",39.5,"U",2011
2011-11-20,"Week 11","MIA","BUF",35,8,-3,"W",43,"P",2011
2011-11-20,"Week 11","BAL","CIN",31,24,-7,"P",40.5,"O",2011
2011-11-20,"Week 11","CLE","JAX",14,10,-1,"W",34,"U",2011
2011-11-20,"Week 11","NYG","PHI",10,17,-6,"L",45.5,"U",2011
2011-11-20,"Week 11","WAS","DAL",24,27,7,"W",41.5,"O",2011
2011-11-20,"Week 11","CHI","LAC",31,20,-3.5,"W",45,"O",2011
2011-11-20,"Week 11","DET","CAR",49,35,-7,"W",47.5,"O",2011
2011-11-20,"Week 11","GB","TB",35,26,-14,"L",48.5,"O",2011
2011-11-20,"Week 11","MIN","OAK",21,27,-1,"L",45.5,"O",2011
2011-11-20,"Week 11","ATL","TEN",23,17,-6.5,"L",44,"U",2011
2011-11-20,"Week 11","LAR","SEA",7,24,-3,"L",39.5,"U",2011
2011-11-20,"Week 11","SF","ARZ",23,7,-10,"W",40.5,"U",2011
2011-11-21,"Week 11","NE","KC",34,3,-17,"W",47,"U",2011
